mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid3id3.xml,tmi1.xml,Template2,PASSED,2,2,7
tmi1.xml,tadSyncid0id5.xml,Template4,FAILED,4,1,6
tadSyncid0id5.xml,tmi1.xml,Template1,PASSED,2,2,7
tmi1.xml,tadSyncid5id2.xml,Template4,FAILED,4,1,7
tadSyncid5id2.xml,tmi1.xml,Template1,PASSED,2,2,8
tmi1.xml,tmi11.xml,Template2,PASSED,3,3,7
tmi11.xml,tmi1.xml,Template3,PASSED,3,3,6
tadSyncid1id2.xml,tadSyncid4id1.xml,Template2,FAILED,4,3,7
tadSyncid4id1.xml,tadSyncid1id2.xml,Template4,FAILED,4,1,7
tadSyncid1id2.xml,ccn2.xml,Template2,PASSED,2,2,7
ccn2.xml,tadSyncid1id2.xml,Template3,FAILED,3,3,6
tadSyncid1id2.xml,tadSyncid3id4.xml,Template5,FAILED,5,1,7
tadSyncid3id4.xml,tadSyncid1id2.xml,Template5,FAILED,5,4,6
tadSyncid1id2.xml,tadSyncid2id4.xml,Template4,FAILED,4,1,8
tadSyncid2id4.xml,tadSyncid1id2.xml,Template4,FAILED,4,4,7
tadSyncid1id2.xml,cxs1.xml,Template4,PASSED,4,4,6
cxs1.xml,tadSyncid1id2.xml,Template6,FAILED,12,1,5
tadSyncid1id2.xml,smiTemplateid4.xml,template,TIMEOUT,0,0,0
smiTemplateid4.xml,tadSyncid1id2.xml,Template1,FAILED,9,2,7
tadSyncid1id2.xml,tadSyncid0id0.xml,Template4,FAILED,4,3,8
tadSyncid0id0.xml,tadSyncid1id2.xml,Template4,FAILED,4,2,5
tadSyncid1id2.xml,tadSyncid3id0.xml,Template5,FAILED,5,2,9
tadSyncid3id0.xml,tadSyncid1id2.xml,Template5,FAILED,5,1,6
tadSyncid1id2.xml,tmi4.xml,Template2,PASSED,2,2,6
tmi4.xml,tadSyncid1id2.xml,Template4,FAILED,5,4,7
tadSyncid1id2.xml,tadSyncid0id3.xml,Template5,FAILED,5,1,7
tadSyncid0id3.xml,tadSyncid1id2.xml,Template5,FAILED,5,2,8
tadSyncid1id2.xml,tadSyncid0id4.xml,Template5,FAILED,5,1,7
tadSyncid0id4.xml,tadSyncid1id2.xml,Template5,FAILED,5,5,7
tadSyncid1id2.xml,tadSyncid3id2.xml,Template4,FAILED,4,1,6
tadSyncid3id2.xml,tadSyncid1id2.xml,Template4,FAILED,4,1,7
tadSyncid1id2.xml,tadSyncid5id0.xml,Template4,FAILED,4,1,7
tadSyncid5id0.xml,tadSyncid1id2.xml,Template4,FAILED,4,1,6
tadSyncid1id2.xml,tadSyncid3id1.xml,Template4,FAILED,4,3,8
tadSyncid3id1.xml,tadSyncid1id2.xml,Template4,FAILED,4,2,7
tadSyncid1id2.xml,tadSyncid1id4.xml,Template1,PASSED,4,4,7
tadSyncid1id4.xml,tadSyncid1id2.xml,Template4,PASSED,4,4,8
tadSyncid1id2.xml,tadSyncid2id3.xml,Template3,FAILED,4,2,6
tadSyncid2id3.xml,tadSyncid1id2.xml,Template4,FAILED,4,4,7
tadSyncid1id2.xml,tadSyncid5id3.xml,Template3,FAILED,4,3,8
tadSyncid5id3.xml,tadSyncid1id2.xml,Template4,FAILED,4,4,7
tadSyncid1id2.xml,tmi13.xml,template,TIMEOUT,0,0,0
tmi13.xml,tadSyncid1id2.xml,Template4,FAILED,4,2,7
tadSyncid1id2.xml,tadSyncid5id1.xml,Template3,FAILED,3,1,8
