mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
ccn4.xml,tadSyncid6id2.xml,Template2,FAILED,4,1,3
tadSyncid6id2.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,ccn7.xml,Template1,FAILED,3,1,3
ccn7.xml,ccn4.xml,Template1,FAILED,1,1,2
ccn4.xml,tadSyncid1id12.xml,Template1,FAILED,3,1,3
tadSyncid1id12.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid7id1.xml,Template3,FAILED,3,1,4
tadSyncid7id1.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid3id1.xml,Template3,FAILED,3,1,3
tadSyncid3id1.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid4id13.xml,Template3,FAILED,3,1,3
tadSyncid4id13.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid3id10.xml,Template3,FAILED,4,1,4
tadSyncid3id10.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid8id6.xml,Template4,FAILED,4,1,3
tadSyncid8id6.xml,ccn4.xml,Template2,FAILED,3,1,2
ccn4.xml,tadSyncid11id1.xml,Template2,FAILED,3,1,3
tadSyncid11id1.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid1id4.xml,Template1,FAILED,3,1,3
tadSyncid1id4.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid11id2.xml,Template2,FAILED,4,1,3
tadSyncid11id2.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid11id12.xml,Template3,FAILED,4,1,3
tadSyncid11id12.xml,ccn4.xml,Template2,FAILED,3,1,4
ccn4.xml,tadSyncid10id2.xml,Template1,FAILED,4,1,3
tadSyncid10id2.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid2id3.xml,Template4,FAILED,4,1,2
tadSyncid2id3.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,ccn3.xml,Template1,FAILED,1,1,3
ccn3.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid7id2.xml,Template4,FAILED,4,1,3
tadSyncid7id2.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid4id8.xml,Template2,FAILED,4,1,3
tadSyncid4id8.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,smiTemplateid9.xml,Template2,FAILED,2,1,3
